exp_group,user_id,likes,views,ctr
Test,135473,18,112,0.1607142857142857
Control,133692,14,59,0.2372881355932203
Control,30373,13,77,0.1688311688311688
Test,135399,4,57,0.0701754385964912
Test,19655,4,10,0.4
Control,12633,9,47,0.1914893617021276
Test,11138,2,30,0.0666666666666666
Control,129971,41,172,0.2383720930232558
Control,121564,4,16,0.25
Control,4576,3,11,0.2727272727272727
Control,129793,31,123,0.2520325203252032
Test,115481,2,27,0.074074074074074
Control,120852,9,58,0.1551724137931034
Test,115407,7,70,0.1
Control,129197,9,96,0.09375
Test,15232,5,54,0.0925925925925925
Test,119137,25,84,0.2976190476190476
Test,127164,12,36,0.3333333333333333
Test,14934,10,16,0.625
Control,8539,13,33,0.3939393939393939
Test,15076,6,23,0.2608695652173913
Test,119501,3,46,0.0652173913043478
Test,127604,7,18,0.3888888888888889
Test,6183,2,35,0.0571428571428571
Control,116758,26,119,0.2184873949579832
Test,24425,16,143,0.1118881118881118
Control,110135,6,19,0.3157894736842105
Test,111852,10,31,0.3225806451612903
Control,17664,3,12,0.25
Test,112278,14,125,0.112
Control,138074,17,61,0.2786885245901639
Test,131301,3,39,0.0769230769230769
Control,26279,24,116,0.2068965517241379
Control,109979,3,26,0.1153846153846153
Test,32170,19,113,0.168141592920354
Test,131457,20,72,0.2777777777777778
Test,139502,9,110,0.0818181818181818
Test,31868,3,36,0.0833333333333333
Test,130442,3,42,0.0714285714285714
Test,130360,34,248,0.1370967741935483
Test,130140,13,117,0.1111111111111111
Test,122163,49,125,0.392
Test,122697,41,127,0.3228346456692913
Test,5237,12,38,0.3157894736842105
Control,123983,0,15,0.0
Test,5539,5,15,0.3333333333333333
Control,136562,26,88,0.2954545454545454
Test,134861,34,84,0.4047619047619047
Control,26685,8,37,0.2162162162162162
Test,112652,13,67,0.1940298507462686
Test,134939,21,70,0.3
Test,20979,20,47,0.425531914893617
Test,28828,23,85,0.2705882352941176
Control,27537,8,57,0.1403508771929824
Test,134327,17,100,0.17
Control,137146,24,130,0.1846153846153846
Control,106953,18,77,0.2337662337662337
Control,1132,11,61,0.180327868852459
Test,16060,27,83,0.3253012048192771
Test,16234,5,86,0.0581395348837209
Control,33366,24,67,0.3582089552238806
Control,118012,6,38,0.1578947368421052
Control,10105,13,80,0.1625
Control,16874,3,29,0.1034482758620689
Control,24709,27,86,0.313953488372093
Control,25057,4,10,0.4
Control,16526,10,48,0.2083333333333333
Test,23427,11,113,0.0973451327433628
Test,30756,10,27,0.3703703703703703
Control,16966,12,75,0.16
Control,25165,9,37,0.2432432432432432
Test,22685,4,41,0.0975609756097561
Test,132285,36,68,0.5294117647058824
Control,115412,18,106,0.1698113207547169
Test,121195,14,126,0.1111111111111111
Control,10577,5,34,0.1470588235294117
Control,2110,7,25,0.28
Control,2628,6,30,0.2
Test,4603,20,67,0.2985074626865671
Test,129818,27,75,0.36
Control,11161,17,95,0.1789473684210526
Control,114862,10,70,0.1428571428571428
Control,19676,12,72,0.1666666666666666
Test,134129,34,55,0.6181818181818182
Test,114050,13,45,0.2888888888888888
Test,113748,8,26,0.3076923076923077
Test,113894,4,13,0.3076923076923077
Control,135466,39,143,0.2727272727272727
Control,27863,8,43,0.1860465116279069
Control,19896,6,31,0.1935483870967742
Test,133359,14,26,0.5384615384615384
Test,114332,17,31,0.5483870967741935
Test,114680,5,70,0.0714285714285714
Control,107591,12,68,0.1764705882352941
Control,19988,6,14,0.4285714285714285
Control,112617,3,21,0.1428571428571428
Test,26584,8,23,0.3478260869565217
Control,23994,18,92,0.1956521739130435
Test,26300,4,34,0.1176470588235294
Control,132064,32,135,0.237037037037037
Test,17613,6,48,0.125
Test,17535,21,42,0.5
Test,125282,6,63,0.0952380952380952
Test,116749,2,16,0.125
Control,119552,23,91,0.2527472527472527
Control,14817,8,57,0.1403508771929824
Test,597,10,35,0.2857142857142857
Test,117211,20,51,0.392156862745098
Control,6634,37,130,0.2846153846153846
Test,136823,39,118,0.3305084745762712
Control,20826,21,149,0.1409395973154362
Control,113089,6,21,0.2857142857142857
Control,21394,11,70,0.1571428571428571
Control,134870,18,65,0.2769230769230769
Control,13413,3,25,0.12
Control,5230,6,37,0.1621621621621621
Test,116261,7,84,0.0833333333333333
Control,14203,10,52,0.1923076923076923
Test,3279,3,34,0.088235294117647
Control,21067,22,77,0.2857142857142857
Control,112810,3,14,0.2142857142857142
Test,19032,6,78,0.0769230769230769
Control,28808,20,54,0.3703703703703703
Control,134517,20,105,0.1904761904761904
Control,28730,14,59,0.2372881355932203
Test,27525,13,37,0.3513513513513513
Test,19342,59,134,0.4402985074626865
Control,29164,26,117,0.2222222222222222
Test,137134,11,93,0.1182795698924731
Test,11695,3,38,0.0789473684210526
Test,116558,5,50,0.1
Control,130462,22,136,0.1617647058823529
Control,130348,33,202,0.1633663366336633
Test,124919,7,56,0.125
Control,14278,4,45,0.0888888888888888
Control,122261,0,12,0.0
Control,122717,21,118,0.1779661016949152
Test,4062,17,55,0.3090909090909091
Control,122507,18,90,0.2
Test,116102,17,50,0.34
Test,110225,6,23,0.2608695652173913
Control,32416,18,65,0.2769230769230769
Control,139904,4,14,0.2857142857142857
Test,17830,4,53,0.0754716981132075
Control,24089,33,114,0.2894736842105263
Test,25723,25,81,0.3086419753086419
Test,110581,20,63,0.3174603174603174
Control,23651,8,67,0.1194029850746268
Control,131139,9,58,0.1551724137931034
Control,112176,7,35,0.2
Test,26469,35,79,0.4430379746835443
Control,131367,17,95,0.1789473684210526
Control,131477,21,110,0.1909090909090909
Test,18104,12,38,0.3157894736842105
Test,26583,1,23,0.0434782608695652
Control,31848,3,20,0.15
Control,119157,3,16,0.1875
Control,119239,24,85,0.2823529411764706
Control,6729,6,28,0.2142857142857142
Control,127436,28,162,0.1728395061728395
Control,118801,26,66,0.3939393939393939
Test,124937,3,41,0.073170731707317
Control,6487,35,106,0.330188679245283
Control,14392,24,86,0.2790697674418604
Control,127748,10,62,0.1612903225806451
Test,117204,7,62,0.1129032258064516
Test,125115,6,76,0.0789473684210526
Test,125407,8,94,0.0851063829787234
Control,2863,7,51,0.1372549019607843
Test,121544,6,68,0.088235294117647
Test,4422,46,144,0.3194444444444444
Test,129813,23,135,0.1703703703703703
Control,2097,6,30,0.2
Test,120832,7,93,0.075268817204301
Control,10298,25,107,0.2336448598130841
Control,123828,6,19,0.3157894736842105
Test,13111,0,9,0.0
Control,19995,22,118,0.1864406779661017
Test,30127,6,50,0.12
Control,19717,15,86,0.1744186046511628
Control,135233,8,33,0.2424242424242424
Control,108082,8,24,0.3333333333333333
Control,126026,11,85,0.1294117647058823
Control,126364,5,26,0.1923076923076923
Control,126254,9,40,0.225
Test,120830,3,28,0.1071428571428571
Control,9320,12,54,0.2222222222222222
Control,1287,16,122,0.1311475409836065
Control,118623,13,37,0.3513513513513513
Test,128317,7,60,0.1166666666666666
Test,16051,4,48,0.0833333333333333
Test,31055,30,100,0.3
Test,22674,29,97,0.2989690721649484
Test,22852,5,42,0.119047619047619
Test,132566,8,72,0.1111111111111111
Control,24924,10,68,0.1470588235294117
Control,25070,37,164,0.2256097560975609
Test,133036,7,137,0.0510948905109489
Test,31541,22,159,0.1383647798742138
Control,16869,17,89,0.1910112359550561
Control,24632,23,97,0.2371134020618556
Test,110601,12,80,0.15
Control,111200,14,77,0.1818181818181818
Control,31214,26,60,0.4333333333333333
Test,139180,15,64,0.234375
Control,30776,1,19,0.0526315789473684
Control,30858,7,30,0.2333333333333333
Test,25085,61,152,0.4013157894736842
Test,16530,11,69,0.1594202898550724
Control,31298,19,106,0.1792452830188679
Test,138240,16,85,0.188235294117647
Control,132877,10,65,0.1538461538461538
Test,138710,4,47,0.0851063829787234
Test,138596,4,41,0.0975609756097561
Test,1720,6,53,0.1132075471698113
Test,126041,6,67,0.0895522388059701
Test,2012,8,77,0.1038961038961039
Test,117984,21,73,0.2876712328767123
Test,126351,5,42,0.119047619047619
Control,128248,5,44,0.1136363636363636
Test,9339,3,6,0.5
Control,16324,10,71,0.1408450704225352
Control,16032,9,27,0.3333333333333333
Control,15890,11,50,0.22
Control,128412,22,105,0.2095238095238095
Control,120051,8,31,0.2580645161290322
Control,114518,29,74,0.3918918918918919
Test,135834,13,104,0.125
Test,107753,14,71,0.1971830985915492
Test,28163,3,27,0.1111111111111111
Test,136190,7,62,0.1129032258064516
Control,21601,26,185,0.1405405405405405
Control,22185,6,26,0.2307692307692307
Test,27769,26,89,0.2921348314606741
Control,113914,11,67,0.1641791044776119
Test,135478,15,124,0.1209677419354838
Test,19648,8,19,0.4210526315789473
Control,121791,14,88,0.1590909090909091
Test,10977,2,36,0.0555555555555555
Test,114866,10,32,0.3125
Control,129634,14,41,0.3414634146341463
Test,115628,18,199,0.0904522613065326
Control,13042,10,42,0.238095238095238
Test,115322,2,29,0.0689655172413793
Control,4857,12,47,0.2553191489361702
Test,2374,1,17,0.0588235294117647
Test,115400,3,52,0.0576923076923076
Control,117465,19,71,0.2676056338028169
Control,117519,8,43,0.1860465116279069
Control,125536,1,15,0.0666666666666666
Control,8998,13,34,0.3823529411764705
Control,117191,28,133,0.2105263157894736
Control,125310,13,64,0.203125
Control,927,9,27,0.3333333333333333
Test,32257,4,73,0.0547945205479452
Control,26046,6,49,0.1224489795918367
Control,25868,15,107,0.1401869158878504
Test,139809,33,105,0.3142857142857143
Test,32435,16,38,0.4210526315789473
Test,32727,6,68,0.088235294117647
Control,18301,4,37,0.1081081081081081
Test,23746,29,75,0.3866666666666666
Test,31867,10,24,0.4166666666666667
Test,31945,33,91,0.3626373626373626
Control,26486,16,67,0.2388059701492537
Test,121936,56,140,0.4
Control,11708,17,66,0.2575757575757575
Test,130445,41,124,0.3306451612903225
Control,116363,22,153,0.1437908496732026
Test,130139,6,78,0.0769230769230769
Control,115779,13,75,0.1733333333333333
Test,130707,47,130,0.3615384615384615
Test,130593,40,116,0.3448275862068966
Test,122702,16,55,0.2909090909090909
Control,116117,22,170,0.1294117647058823
Test,122520,9,80,0.1125
Control,12230,7,36,0.1944444444444444
Control,136647,6,34,0.1764705882352941
Control,136565,20,128,0.15625
Test,21226,16,44,0.3636363636363636
Test,21308,17,55,0.3090909090909091
Control,136355,10,51,0.196078431372549
Test,28713,6,58,0.1034482758620689
Control,136811,32,147,0.2176870748299319
Control,19247,7,46,0.1521739130434782
Control,19357,18,51,0.3529411764705882
Test,29005,11,97,0.1134020618556701
Control,12155,4,14,0.2857142857142857
Control,124305,6,17,0.3529411764705882
Test,5813,8,25,0.32
Test,130434,56,158,0.3544303797468354
Test,122093,13,42,0.3095238095238095
Control,116562,14,98,0.1428571428571428
Test,121951,16,40,0.4
Control,27389,3,13,0.2307692307692307
Test,29168,24,179,0.1340782122905028
Control,137138,15,40,0.375
Test,28820,11,87,0.1264367816091954
Control,136804,17,74,0.2297297297297297
Control,136364,27,123,0.2195121951219512
Test,21299,13,42,0.3095238095238095
Test,135073,2,25,0.08
Test,112644,3,9,0.3333333333333333
Test,134775,22,205,0.1073170731707317
Test,127612,10,54,0.1851851851851851
Control,125297,4,29,0.1379310344827586
Control,8959,2,18,0.1111111111111111
Control,124949,13,103,0.1262135922330097
Control,9115,22,89,0.247191011235955
Control,9001,4,28,0.1428571428571428
Control,344,3,26,0.1153846153846153
Control,8325,6,32,0.1875
Control,26489,16,120,0.1333333333333333
Test,23679,23,79,0.2911392405063291
Test,32016,33,97,0.3402061855670103
Test,32162,15,140,0.1071428571428571
Control,109971,24,80,0.3
Test,139568,3,16,0.1875
Test,131735,19,169,0.1124260355029585
Test,131905,2,50,0.04
Test,139822,3,25,0.12
Test,112000,7,73,0.0958904109589041
Test,28064,3,50,0.06
Control,114065,19,100,0.19
Test,135261,8,72,0.1111111111111111
Control,22036,4,30,0.1333333333333333
Test,108536,4,15,0.2666666666666666
Test,19737,23,76,0.3026315789473684
Control,30665,17,100,0.17
Control,113735,18,81,0.2222222222222222
Control,22182,2,15,0.1333333333333333
Control,133372,30,67,0.4477611940298507
Control,21614,13,57,0.2280701754385964
Control,114319,15,73,0.2054794520547945
Test,28350,5,43,0.1162790697674418
Control,133418,27,117,0.2307692307692307
Test,107750,4,13,0.3076923076923077
Control,21944,11,84,0.1309523809523809
Test,115399,6,57,0.1052631578947368
Control,4676,3,12,0.25
Test,10736,2,17,0.1176470588235294
Control,121446,25,108,0.2314814814814814
Control,12625,13,61,0.2131147540983606
Test,24726,22,54,0.4074074074074074
Test,109336,21,70,0.3
Control,31529,26,122,0.2131147540983606
Control,31643,20,85,0.2352941176470588
Test,138713,4,35,0.1142857142857142
Test,109482,9,25,0.36
Control,132710,6,24,0.25
Control,132866,33,174,0.1896551724137931
Control,111043,22,92,0.2391304347826087
Test,138255,12,33,0.3636363636363636
Control,30853,15,80,0.1875
Test,25402,3,45,0.0666666666666666
Control,22872,24,140,0.1714285714285714
Control,30775,3,16,0.1875
Control,22588,18,102,0.1764705882352941
Test,108898,20,53,0.3773584905660377
Test,25324,35,104,0.3365384615384615
Test,17201,17,40,0.425
Test,109008,13,123,0.1056910569105691
Control,31201,26,133,0.1954887218045112
Test,118769,1,14,0.0714285714285714
Test,117999,12,114,0.1052631578947368
Test,9742,18,39,0.4615384615384615
Control,7390,9,33,0.2727272727272727
Control,120656,25,119,0.2100840336134453
Control,128653,30,148,0.2027027027027027
Control,129001,29,82,0.3536585365853658
Test,33257,26,54,0.4814814814814814
Control,29585,15,69,0.217391304347826
Control,29475,10,60,0.1666666666666666
Control,21246,25,131,0.1908396946564885
Test,26780,14,71,0.1971830985915492
Control,21288,5,24,0.2083333333333333
Test,19181,6,60,0.1
Control,20612,2,14,0.1428571428571428
Test,19259,14,81,0.1728395061728395
Control,134308,12,37,0.3243243243243243
Test,106856,1,12,0.0833333333333333
Control,130347,11,59,0.1864406779661017
Control,130301,23,89,0.2584269662921348
Control,14195,11,51,0.2156862745098039
Test,116097,26,153,0.1699346405228758
Control,122430,5,45,0.1111111111111111
Control,131043,16,106,0.1509433962264151
Test,12242,7,127,0.0551181102362204
Test,25880,9,83,0.108433734939759
Test,110230,1,15,0.0666666666666666
Control,24520,35,127,0.2755905511811024
Control,111693,13,48,0.2708333333333333
Test,25724,26,61,0.4262295081967213
Control,32625,11,91,0.1208791208791208
Control,23766,7,41,0.1707317073170731
Control,32185,10,96,0.1041666666666666
Control,131318,23,110,0.209090909090909
Test,125712,5,17,0.2941176470588235
Test,117673,9,23,0.391304347826087
Test,125116,9,97,0.0927835051546391
Control,119518,3,16,0.1875
Test,116741,10,23,0.4347826086956521
Test,116919,5,16,0.3125
Test,4133,3,9,0.3333333333333333
Control,123259,23,124,0.1854838709677419
Test,121625,22,61,0.360655737704918
Control,2636,6,44,0.1363636363636363
Test,121013,12,37,0.3243243243243243
Control,2528,5,19,0.2631578947368421
Test,13104,3,28,0.1071428571428571
Test,121297,4,46,0.0869565217391304
Test,121187,6,55,0.109090909090909
Control,10301,4,22,0.1818181818181818
Control,28609,29,50,0.58
Test,114672,10,68,0.1470588235294117
Test,133425,7,119,0.0588235294117647
Test,30120,13,129,0.1007751937984496
Test,21703,8,75,0.1066666666666666
Test,114324,10,19,0.5263157894736842
Test,21621,5,67,0.0746268656716417
Test,133351,12,40,0.3
Control,108515,11,50,0.22
Control,126207,4,20,0.2
Control,118160,4,36,0.1111111111111111
Test,7585,6,23,0.2608695652173913
Control,126249,20,68,0.2941176470588235
Control,9749,20,110,0.1818181818181818
Control,126945,20,112,0.1785714285714285
Test,7871,25,85,0.2941176470588235
Test,8041,19,95,0.2
Control,109003,13,50,0.26
Control,108921,2,13,0.1538461538461538
Control,17304,11,74,0.1486486486486486
Test,132451,20,194,0.1030927835051546
Control,16974,5,34,0.1470588235294117
Test,133035,28,90,0.3111111111111111
Control,25065,22,64,0.34375
Test,31318,16,102,0.1568627450980392
Control,16720,11,69,0.1594202898550724
Control,16866,10,26,0.3846153846153846
Test,15881,3,32,0.09375
Control,118757,3,11,0.2727272727272727
Control,33589,15,67,0.2238805970149253
Test,7856,8,77,0.1038961038961039
Test,7370,6,47,0.1276595744680851
Control,32921,5,48,0.1041666666666666
Control,10110,13,49,0.2653061224489796
Control,138623,18,53,0.3396226415094339
Control,138701,15,93,0.1612903225806451
Test,110593,16,39,0.4102564102564102
Control,109502,4,39,0.1025641025641025
Test,31467,13,132,0.0984848484848484
Test,31321,6,50,0.12
Test,23038,32,79,0.4050632911392405
Control,25390,15,55,0.2727272727272727
Control,138963,7,35,0.2
Test,132574,21,76,0.2763157894736842
Test,31047,10,55,0.1818181818181818
Control,25336,44,188,0.2340425531914893
Test,111227,8,26,0.3076923076923077
Test,129201,7,84,0.0833333333333333
Control,10368,12,49,0.2448979591836734
Test,121018,4,13,0.3076923076923077
Control,123608,13,80,0.1625
Test,12435,5,12,0.4166666666666667
Control,135419,16,70,0.2285714285714285
Control,27910,18,68,0.2647058823529412
Control,28084,6,26,0.2307692307692307
Test,22016,8,11,0.7272727272727273
Control,108382,10,74,0.1351351351351351
Test,133664,18,44,0.4090909090909091
Test,113747,3,47,0.0638297872340425
Test,133438,2,32,0.0625
Control,131375,18,109,0.1651376146788991
Test,26477,32,127,0.2519685039370078
Control,31954,8,50,0.16
Control,31840,10,64,0.15625
Test,18096,2,25,0.08
Control,131485,21,125,0.168
Control,23769,10,46,0.217391304347826
Control,111856,15,62,0.2419354838709677
Test,17692,3,29,0.1034482758620689
Control,111910,6,35,0.1714285714285714
Test,137450,39,237,0.1645569620253164
Control,32424,4,33,0.1212121212121212
Control,139912,3,30,0.1
Test,900,3,30,0.1
Test,124929,5,72,0.0694444444444444
Test,332,5,17,0.2941176470588235
Control,126994,6,51,0.1176470588235294
Test,117360,4,22,0.1818181818181818
Test,19334,34,92,0.3695652173913043
Test,137126,12,128,0.09375
Control,29156,12,46,0.2608695652173913
Control,134607,26,77,0.3376623376623376
Control,29256,22,92,0.2391304347826087
Test,18584,23,66,0.3484848484848485
Control,134865,28,132,0.2121212121212121
Test,26771,17,79,0.2151898734177215
Control,134755,44,174,0.2528735632183908
Control,130910,32,177,0.1807909604519774
